date,product_id,product_name,category,price,base_price,cost_price,competitor_price,discount_percent,stock_level,rating,review_count,ad_spend_usd,holiday_effect,customer_segment,season,month,day_of_week,day_of_week_name,day_of_month,is_weekend,historical_demand_7d,historical_demand_30d,demand_units,revenue,profit
2025-09-22,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,94.34,119.99,42.0,111.67,25.0,580,4.38,970,154.42,0.0,Standard,Fall,9,0,Monday,22,0,112.0,117.67,155,14622.7,8112.7
2025-09-22,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,151.51,149.99,55.0,142.18,0.0,203,4.04,1025,112.39,0.0,Budget,Fall,9,0,Monday,22,0,39.29,37.43,30,4545.3,2895.3
2025-09-22,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,199.16,199.99,85.0,216.63,0.0,519,4.03,1106,163.07,0.0,Budget,Fall,9,0,Monday,22,0,64.71,68.2,80,15932.8,9132.8
2025-09-22,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,549.57,549.99,280.0,598.07,0.0,249,4.17,1008,85.33,0.0,Premium,Fall,9,0,Monday,22,0,29.86,33.07,24,13189.68,6469.68
2025-09-22,ELEC_003,Smart Fitness Watch Gen-4,Electronics,130.38,129.99,50.0,122.42,0.0,490,4.12,952,206.08,0.0,Budget,Fall,9,0,Monday,22,0,84.71,96.27,81,10560.78,6510.78
2025-09-22,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,87.24,89.99,35.0,91.51,0.0,466,4.67,971,119.29,0.0,Standard,Fall,9,0,Monday,22,0,59.14,61.57,53,4623.72,2768.72
2025-09-22,HOME_001,Espresso Machine & Milk Frother,Home & Living,161.03,159.99,65.0,162.48,0.0,556,4.74,1066,118.06,0.0,Enterprise,Fall,9,0,Monday,22,0,53.86,49.27,29,4669.87,2784.87
2025-09-22,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,97.44,99.99,40.0,96.25,0.0,300,4.1,1171,119.02,0.0,Enterprise,Fall,9,0,Monday,22,0,70.57,68.03,47,4579.68,2699.68
2025-09-22,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,181.8,175.0,45.0,172.27,0.0,109,4.61,1129,171.06,0.0,Standard,Fall,9,0,Monday,22,0,151.14,141.87,100,18180.0,13680.0
2025-09-22,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,347.5,350.0,90.0,338.12,0.0,350,4.41,998,138.63,0.0,Budget,Fall,9,0,Monday,22,0,21.57,25.67,21,7297.5,5407.5
2025-09-22,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.49,24.5,8.0,24.5,0.0,595,4.47,1002,164.8,0.0,Budget,Fall,9,0,Monday,22,0,383.43,340.97,304,7140.96,4708.96
2025-09-22,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,68.18,65.0,22.0,61.4,0.0,139,4.25,1008,97.37,0.0,Standard,Fall,9,0,Monday,22,0,107.43,111.23,91,6204.38,4202.38
2025-09-23,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,77.4,79.99,28.0,78.05,0.0,128,4.57,1002,187.57,0.0,Premium,Fall,9,1,Tuesday,23,0,71.57,78.27,67,5185.8,3309.8
2025-09-23,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,124.75,119.99,42.0,126.84,0.0,495,4.26,980,106.32,0.0,Standard,Fall,9,1,Tuesday,23,0,107.14,115.63,85,10603.75,7033.75
2025-09-23,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,147.89,149.99,55.0,149.48,0.0,169,4.29,1021,146.01,0.0,Premium,Fall,9,1,Tuesday,23,0,39.0,37.5,34,5028.26,3158.26
2025-09-23,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,198.52,199.99,85.0,196.37,5.0,458,4.46,1128,158.69,0.0,Standard,Fall,9,1,Tuesday,23,0,63.86,67.1,61,12109.72,6924.72
2025-09-23,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,557.22,549.99,280.0,560.08,0.0,221,4.49,1023,137.39,0.0,Budget,Fall,9,1,Tuesday,23,0,28.71,32.9,28,15602.16,7762.16
2025-09-23,ELEC_003,Smart Fitness Watch Gen-4,Electronics,130.53,129.99,50.0,127.43,0.0,414,4.76,934,164.98,0.0,Premium,Fall,9,1,Tuesday,23,0,84.71,95.6,76,9920.28,6120.28
2025-09-23,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,92.19,89.99,35.0,88.12,0.0,425,4.69,953,162.34,0.0,Premium,Fall,9,1,Tuesday,23,0,57.71,61.3,41,3779.79,2344.79
2025-09-23,HOME_001,Espresso Machine & Milk Frother,Home & Living,146.67,159.99,65.0,155.91,5.0,514,4.27,995,162.33,0.0,Premium,Fall,9,1,Tuesday,23,0,48.29,49.23,42,6160.14,3430.14
2025-09-23,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,97.4,99.99,40.0,109.66,0.0,229,4.82,986,168.29,0.0,Standard,Fall,9,1,Tuesday,23,0,64.57,68.47,71,6915.4,4075.4
2025-09-23,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,168.93,175.0,45.0,172.74,0.0,691,4.54,1048,112.62,0.0,Standard,Fall,9,1,Tuesday,23,0,155.57,141.07,109,18413.37,13508.37
2025-09-23,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,345.72,350.0,90.0,327.01,0.0,332,4.31,1055,193.01,0.0,Standard,Fall,9,1,Tuesday,23,0,21.57,25.57,18,6222.96,4602.96
2025-09-23,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.83,24.5,8.0,27.72,0.0,202,4.12,1025,100.88,0.0,Standard,Fall,9,1,Tuesday,23,0,422.57,344.47,393,9365.19,6221.19
2025-09-23,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.26,65.0,22.0,67.48,0.0,627,4.83,1038,193.99,0.0,Premium,Fall,9,1,Tuesday,23,0,105.29,110.73,89,5808.14,3850.14
2025-09-24,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,83.93,79.99,28.0,74.7,0.0,791,4.56,1024,109.4,0.0,Premium,Fall,9,2,Wednesday,24,0,69.57,77.7,52,4364.36,2908.36
2025-09-24,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,124.55,119.99,42.0,121.39,0.0,382,4.83,1014,157.18,0.0,Standard,Fall,9,2,Wednesday,24,0,110.43,111.33,113,14074.15,9328.15
2025-09-24,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,138.92,149.99,55.0,161.63,10.0,117,4.84,992,182.63,0.0,Budget,Fall,9,2,Wednesday,24,0,41.86,37.73,52,7223.84,4363.84
2025-09-24,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,201.24,199.99,85.0,199.15,0.0,396,4.4,935,179.68,0.0,Standard,Fall,9,2,Wednesday,24,0,63.43,66.8,62,12476.88,7206.88
2025-09-24,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,534.62,549.99,280.0,524.95,0.0,193,4.15,1137,178.74,0.0,Standard,Fall,9,2,Wednesday,24,0,30.14,31.33,28,14969.36,7129.36
2025-09-24,ELEC_003,Smart Fitness Watch Gen-4,Electronics,126.11,129.99,50.0,127.96,0.0,316,4.07,992,171.27,0.0,Budget,Fall,9,2,Wednesday,24,0,87.43,95.63,98,12358.78,7458.78
2025-09-24,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,90.99,89.99,35.0,89.68,0.0,395,4.09,982,157.01,0.0,Enterprise,Fall,9,2,Wednesday,24,0,54.29,59.87,30,2729.7,1679.7
2025-09-24,HOME_001,Espresso Machine & Milk Frother,Home & Living,156.0,159.99,65.0,160.85,0.0,463,4.37,1030,171.54,0.0,Budget,Fall,9,2,Wednesday,24,0,48.71,49.27,51,7956.0,4641.0
2025-09-24,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,94.29,99.99,40.0,88.37,5.0,155,4.43,1046,118.06,0.0,Standard,Fall,9,2,Wednesday,24,0,66.14,68.97,74,6977.46,4017.46
2025-09-24,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,183.74,175.0,45.0,191.34,0.0,592,4.18,989,46.4,0.0,Standard,Fall,9,2,Wednesday,24,0,123.71,138.67,99,18190.26,13735.26
2025-09-24,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,321.69,350.0,90.0,342.36,5.0,303,4.1,1061,95.63,0.0,Budget,Fall,9,2,Wednesday,24,0,23.0,25.53,29,9329.01,6719.01
2025-09-24,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.9,24.5,8.0,26.43,5.0,594,4.11,1056,199.84,0.0,Standard,Fall,9,2,Wednesday,24,0,352.0,346.9,202,4827.8,3211.8
2025-09-24,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,64.34,65.0,22.0,63.07,0.0,533,4.18,1035,108.19,0.0,Budget,Fall,9,2,Wednesday,24,0,103.43,110.2,94,6047.96,3979.96
2025-09-25,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,79.09,79.99,28.0,81.16,5.0,701,4.45,1024,111.25,0.0,Standard,Fall,9,3,Thursday,25,0,69.86,77.77,90,7118.1,4598.1
2025-09-25,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,115.11,119.99,42.0,107.81,0.0,260,4.56,1044,235.71,0.0,Standard,Fall,9,3,Thursday,25,0,112.0,111.13,122,14043.42,8919.42
2025-09-25,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,153.6,149.99,55.0,159.7,0.0,80,4.7,1064,129.42,0.0,Standard,Fall,9,3,Thursday,25,0,42.86,37.8,37,5683.2,3648.2
2025-09-25,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,198.86,199.99,85.0,205.35,0.0,329,4.54,1049,201.23,0.0,Standard,Fall,9,3,Thursday,25,0,64.71,66.87,67,13323.62,7628.62
2025-09-25,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,475.27,549.99,280.0,565.35,15.0,163,4.26,902,113.06,0.0,Enterprise,Fall,9,3,Thursday,25,0,27.86,31.4,30,14258.1,5858.1
2025-09-25,ELEC_003,Smart Fitness Watch Gen-4,Electronics,134.28,129.99,50.0,132.84,0.0,244,4.38,1075,125.21,0.0,Standard,Fall,9,3,Thursday,25,0,86.29,94.63,72,9668.16,6068.16
2025-09-25,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,91.02,89.99,35.0,84.52,0.0,360,4.19,1008,180.46,0.0,Enterprise,Fall,9,3,Thursday,25,0,52.14,57.8,35,3185.7,1960.7
2025-09-25,HOME_001,Espresso Machine & Milk Frother,Home & Living,125.6,159.99,65.0,160.85,20.0,389,4.28,985,155.63,0.0,Budget,Fall,9,3,Thursday,25,0,44.71,50.17,74,9294.4,4484.4
2025-09-25,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,94.4,99.99,40.0,101.1,10.0,765,4.85,1051,166.46,0.0,Budget,Fall,9,3,Thursday,25,0,68.14,68.37,90,8496.0,4896.0
2025-09-25,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,182.46,175.0,45.0,176.39,0.0,492,4.76,1011,76.56,0.0,Budget,Fall,9,3,Thursday,25,0,123.57,137.73,100,18246.0,13746.0
2025-09-25,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,345.2,350.0,90.0,371.53,0.0,281,4.17,1001,183.87,0.0,Standard,Fall,9,3,Thursday,25,0,21.43,25.17,22,7594.4,5614.4
2025-09-25,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.64,24.5,8.0,24.68,0.0,322,4.54,996,169.5,0.0,Premium,Fall,9,3,Thursday,25,0,376.43,347.47,272,6702.08,4526.08
2025-09-25,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,66.56,65.0,22.0,62.99,0.0,468,4.8,1017,139.73,0.0,Premium,Fall,9,3,Thursday,25,0,102.0,108.47,65,4326.4,2896.4
2025-09-26,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.72,79.99,28.0,73.7,0.0,637,4.26,979,134.9,0.0,Standard,Fall,9,4,Friday,26,0,69.57,77.23,64,5166.08,3374.08
2025-09-26,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,119.96,119.99,42.0,114.55,0.0,157,4.05,1049,199.38,0.0,Standard,Fall,9,4,Friday,26,0,112.14,111.0,103,12355.88,8029.88
2025-09-26,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,151.45,149.99,55.0,158.04,0.0,666,4.37,992,135.54,0.0,Budget,Fall,9,4,Friday,26,0,42.71,37.87,37,5603.65,3568.65
2025-09-26,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,195.11,199.99,85.0,189.76,0.0,272,4.03,996,185.42,0.0,Premium,Fall,9,4,Friday,26,0,63.14,64.3,57,11121.27,6276.27
2025-09-26,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,561.96,549.99,280.0,563.2,0.0,137,4.7,983,191.3,0.0,Premium,Fall,9,4,Friday,26,0,26.86,31.3,26,14610.96,7330.96
2025-09-26,ELEC_003,Smart Fitness Watch Gen-4,Electronics,131.05,129.99,50.0,139.02,0.0,164,4.7,1043,182.65,0.0,Standard,Fall,9,4,Friday,26,0,81.0,93.9,80,10484.0,6484.0
2025-09-26,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,90.89,89.99,35.0,86.12,0.0,301,4.09,1013,104.04,0.0,Standard,Fall,9,4,Friday,26,0,52.0,57.63,59,5362.51,3297.51
2025-09-26,HOME_001,Espresso Machine & Milk Frother,Home & Living,160.06,159.99,65.0,156.65,0.0,357,4.35,1009,152.71,0.0,Premium,Fall,9,4,Friday,26,0,44.0,49.87,32,5121.92,3041.92
2025-09-26,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,73.44,99.99,40.0,100.76,25.0,659,4.5,1016,137.99,0.0,Enterprise,Fall,9,4,Friday,26,0,75.71,70.43,106,7784.64,3544.64
2025-09-26,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,170.48,175.0,45.0,167.48,0.0,360,4.65,1037,207.78,0.0,Standard,Fall,9,4,Friday,26,0,116.0,135.8,132,22503.36,16563.36
2025-09-26,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,363.87,350.0,90.0,351.64,0.0,263,4.7,1104,144.3,0.0,Premium,Fall,9,4,Friday,26,0,21.71,24.77,18,6549.66,4929.66
2025-09-26,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.02,24.5,8.0,26.15,0.0,689,4.18,996,127.51,0.0,Budget,Fall,9,4,Friday,26,0,328.14,353.27,322,7734.44,5158.44
2025-09-26,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,67.19,65.0,22.0,71.45,0.0,346,4.88,1012,102.41,0.0,Budget,Fall,9,4,Friday,26,0,104.29,108.9,122,8197.18,5513.18
2025-09-27,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,76.03,79.99,28.0,82.86,5.0,548,4.59,1049,140.66,0.0,Standard,Fall,9,5,Saturday,27,1,69.0,77.33,89,6766.67,4274.67
2025-09-27,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,125.35,119.99,42.0,122.36,0.0,460,4.06,1021,251.08,0.0,Budget,Fall,9,5,Saturday,27,1,111.71,110.8,100,12535.0,8335.0
2025-09-27,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,149.6,149.99,55.0,154.17,0.0,637,4.31,1089,160.63,0.0,Premium,Fall,9,5,Saturday,27,1,42.14,36.9,29,4338.4,2743.4
2025-09-27,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,206.39,199.99,85.0,222.39,0.0,213,4.3,1061,158.47,0.0,Premium,Fall,9,5,Saturday,27,1,63.57,63.97,59,12177.01,7162.01
2025-09-27,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,576.83,549.99,280.0,543.63,0.0,108,4.35,1009,185.9,0.0,Budget,Fall,9,5,Saturday,27,1,26.57,31.13,29,16728.07,8608.07
2025-09-27,ELEC_003,Smart Fitness Watch Gen-4,Electronics,115.87,129.99,50.0,127.55,15.0,807,4.64,1072,129.81,0.0,Premium,Fall,9,5,Saturday,27,1,83.14,91.13,92,10660.04,6060.04
2025-09-27,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,89.62,89.99,35.0,93.02,0.0,262,4.47,986,166.47,0.0,Enterprise,Fall,9,5,Saturday,27,1,42.86,56.77,39,3495.18,2130.18
2025-09-27,HOME_001,Espresso Machine & Milk Frother,Home & Living,125.77,159.99,65.0,163.16,25.0,304,4.2,1041,188.85,0.0,Enterprise,Fall,9,5,Saturday,27,1,46.29,49.83,53,6665.81,3220.81
2025-09-27,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,82.72,99.99,40.0,95.28,20.0,559,4.24,1034,151.41,0.0,Standard,Fall,9,5,Saturday,27,1,78.43,71.5,100,8272.0,4272.0
2025-09-27,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,217.15,175.0,45.0,180.96,0.0,265,4.82,1027,248.95,0.0,Premium,Fall,9,5,Saturday,27,1,112.86,135.23,95,20629.25,16354.25
2025-09-27,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,352.67,350.0,90.0,366.62,5.0,227,4.15,1053,114.89,0.0,Budget,Fall,9,5,Saturday,27,1,23.71,24.17,36,12696.12,9456.12
2025-09-27,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.53,24.5,8.0,23.4,0.0,371,4.08,1019,203.99,0.0,Premium,Fall,9,5,Saturday,27,1,306.0,350.1,318,7800.54,5256.54
2025-09-27,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,57.83,65.0,22.0,63.57,15.0,171,4.8,1075,185.38,0.0,Budget,Fall,9,5,Saturday,27,1,113.43,111.2,175,10120.25,6270.25
2025-09-28,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,83.85,79.99,28.0,77.71,0.0,486,4.34,1067,139.08,0.0,Premium,Fall,9,6,Sunday,28,1,71.43,73.63,62,5198.7,3462.7
2025-09-28,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,114.35,119.99,42.0,126.11,0.0,340,4.89,1017,158.51,0.0,Standard,Fall,9,6,Sunday,28,1,114.0,109.83,120,13722.0,8682.0
2025-09-28,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,144.21,149.99,55.0,151.31,0.0,596,4.05,961,131.68,0.0,Budget,Fall,9,6,Sunday,28,1,37.14,37.03,41,5912.61,3657.61
2025-09-28,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,153.79,199.99,85.0,212.08,25.0,98,4.69,968,197.56,0.0,Premium,Fall,9,6,Sunday,28,1,71.57,65.33,115,17685.85,7910.85
2025-09-28,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,535.38,549.99,280.0,528.1,0.0,80,4.02,992,99.14,0.0,Budget,Fall,9,6,Sunday,28,1,27.57,30.87,28,14990.64,7150.64
2025-09-28,ELEC_003,Smart Fitness Watch Gen-4,Electronics,135.83,129.99,50.0,128.2,0.0,735,4.9,954,181.28,0.0,Standard,Fall,9,6,Sunday,28,1,81.57,89.93,72,9779.76,6179.76
2025-09-28,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,86.87,89.99,35.0,90.97,0.0,199,4.43,1113,123.07,0.0,Premium,Fall,9,6,Sunday,28,1,45.71,57.1,63,5472.81,3267.81
2025-09-28,HOME_001,Espresso Machine & Milk Frother,Home & Living,139.05,159.99,65.0,152.38,15.0,246,4.32,1055,123.48,0.0,Budget,Fall,9,6,Sunday,28,1,48.43,50.4,58,8064.9,4294.9
2025-09-28,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,97.28,99.99,40.0,103.51,0.0,500,4.52,1046,104.42,0.0,Premium,Fall,9,6,Sunday,28,1,78.14,70.57,59,5739.52,3379.52
2025-09-28,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,202.54,175.0,45.0,180.3,0.0,136,4.76,1086,97.49,0.0,Budget,Fall,9,6,Sunday,28,1,109.14,134.93,129,26127.66,20322.66
2025-09-28,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,400.66,350.0,90.0,324.8,0.0,207,4.01,1016,217.38,0.0,Budget,Fall,9,6,Sunday,28,1,23.43,23.4,20,8013.2,6213.2
2025-09-28,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.45,24.5,8.0,26.05,0.0,784,4.31,939,195.17,0.0,Standard,Fall,9,6,Sunday,28,1,311.71,352.53,371,8699.95,5731.95
2025-09-28,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.86,65.0,22.0,66.47,0.0,828,4.6,984,162.02,0.0,Standard,Fall,9,6,Sunday,28,1,107.29,111.7,115,7573.9,5043.9
2025-09-29,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,76.81,79.99,28.0,81.99,0.0,414,4.54,953,176.24,0.0,Premium,Fall,9,0,Monday,29,0,70.86,73.13,72,5530.32,3514.32
2025-09-29,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,106.47,119.99,42.0,124.82,10.0,222,4.73,984,49.59,0.0,Premium,Fall,9,0,Monday,29,0,108.71,107.9,118,12563.46,7607.46
2025-09-29,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,145.39,149.99,55.0,151.9,0.0,554,4.07,984,125.2,0.0,Budget,Fall,9,0,Monday,29,0,38.86,37.27,42,6106.38,3796.38
2025-09-29,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,191.54,199.99,85.0,192.32,0.0,683,4.37,1052,122.99,0.0,Budget,Fall,9,0,Monday,29,0,70.57,65.23,73,13982.42,7777.42
2025-09-29,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,474.51,549.99,280.0,576.15,15.0,583,4.67,1068,181.55,0.0,Standard,Fall,9,0,Monday,29,0,30.57,30.83,45,21352.95,8752.95
2025-09-29,ELEC_003,Smart Fitness Watch Gen-4,Electronics,113.25,129.99,50.0,124.16,10.0,624,4.76,890,139.52,0.0,Standard,Fall,9,0,Monday,29,0,85.86,90.97,111,12570.75,7020.75
2025-09-29,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,88.54,89.99,35.0,86.35,0.0,145,4.51,1060,123.97,0.0,Standard,Fall,9,0,Monday,29,0,45.86,56.7,54,4781.16,2891.16
2025-09-29,HOME_001,Espresso Machine & Milk Frother,Home & Living,123.97,159.99,65.0,159.65,20.0,184,4.69,967,176.07,0.0,Premium,Fall,9,0,Monday,29,0,53.14,49.57,62,7686.14,3656.14
2025-09-29,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,100.51,99.99,40.0,99.95,0.0,438,4.15,1048,143.71,0.0,Standard,Fall,9,0,Monday,29,0,80.29,70.13,62,6231.62,3751.62
2025-09-29,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,169.52,175.0,45.0,177.97,0.0,624,4.55,1090,144.92,0.0,Standard,Fall,9,0,Monday,29,0,111.43,128.3,116,19664.32,14444.32
2025-09-29,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,265.94,350.0,90.0,338.39,25.0,172,4.2,987,149.35,0.0,Budget,Fall,9,0,Monday,29,0,25.43,23.43,35,9307.9,6157.9
2025-09-29,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,19.71,24.5,8.0,23.63,20.0,499,4.65,999,155.3,0.0,Budget,Fall,9,0,Monday,29,0,380.29,357.23,784,15452.64,9180.64
2025-09-29,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.23,65.0,22.0,66.92,0.0,694,4.32,1088,151.8,0.0,Budget,Fall,9,0,Monday,29,0,113.43,111.87,134,8740.82,5792.82
2025-09-30,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,62.81,79.99,28.0,75.68,20.0,258,4.89,1022,215.6,0.0,Budget,Fall,9,1,Tuesday,30,0,83.57,76.37,156,9798.36,5430.36
2025-09-30,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,117.13,119.99,42.0,101.27,0.0,136,4.29,1093,157.92,0.0,Premium,Fall,9,1,Tuesday,30,0,108.86,106.13,86,10073.18,6461.18
2025-09-30,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,144.48,149.99,55.0,147.48,0.0,511,4.89,1018,172.46,0.0,Budget,Fall,9,1,Tuesday,30,0,40.14,37.27,43,6212.64,3847.64
2025-09-30,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,190.11,199.99,85.0,210.96,0.0,599,4.09,1138,165.62,0.0,Budget,Fall,9,1,Tuesday,30,0,73.86,66.27,84,15969.24,8829.24
2025-09-30,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,544.85,549.99,280.0,539.03,0.0,559,4.69,1106,188.21,0.0,Premium,Fall,9,1,Tuesday,30,0,30.0,30.37,24,13076.4,6356.4
2025-09-30,ELEC_003,Smart Fitness Watch Gen-4,Electronics,118.68,129.99,50.0,131.64,5.0,517,4.42,1017,156.37,0.0,Budget,Fall,9,1,Tuesday,30,0,90.29,91.87,107,12698.76,7348.76
2025-09-30,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,92.95,89.99,35.0,96.85,0.0,89,4.38,1010,153.62,0.0,Budget,Fall,9,1,Tuesday,30,0,48.0,56.2,56,5205.2,3245.2
2025-09-30,HOME_001,Espresso Machine & Milk Frother,Home & Living,132.25,159.99,65.0,175.52,20.0,115,4.62,1044,124.17,0.0,Budget,Fall,9,1,Tuesday,30,0,57.0,50.8,69,9125.25,4640.25
2025-09-30,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,104.27,99.99,40.0,96.76,0.0,376,4.06,1044,193.79,0.0,Budget,Fall,9,1,Tuesday,30,0,79.0,70.43,62,6464.74,3984.74
2025-09-30,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,175.75,175.0,45.0,175.65,0.0,531,4.73,1064,213.28,0.0,Enterprise,Fall,9,1,Tuesday,30,0,109.14,126.1,93,16344.75,12159.75
2025-09-30,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,266.55,350.0,90.0,346.98,20.0,142,4.06,1029,145.18,0.0,Premium,Fall,9,1,Tuesday,30,0,27.14,23.3,30,7996.5,5296.5
2025-09-30,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.25,24.5,8.0,24.85,0.0,159,4.69,1025,177.64,0.0,Budget,Fall,9,1,Tuesday,30,0,372.71,351.57,340,8585.0,5865.0
2025-09-30,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.43,65.0,22.0,64.62,0.0,580,4.1,1043,156.28,0.0,Budget,Fall,9,1,Tuesday,30,0,117.0,112.43,114,7459.02,4951.02
2025-10-01,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.04,79.99,28.0,79.84,0.0,196,4.8,1034,77.74,0.0,Premium,Fall,10,2,Wednesday,1,0,85.0,75.77,62,4962.48,3226.48
2025-10-01,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,117.81,119.99,42.0,121.96,0.0,539,4.14,960,52.81,0.0,Budget,Fall,10,2,Wednesday,1,0,109.29,107.27,116,13665.96,8793.96
2025-10-01,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,130.12,149.99,55.0,152.05,10.0,460,4.07,980,99.62,0.0,Standard,Fall,10,2,Wednesday,1,0,40.0,37.4,51,6636.12,3831.12
